sukunimi;etunimi;id;vaalipiiri;puolue;IP;KD;KESK;KOK;KTP;M11;PIR;PS;PSYL;RKP;SDP;SKP;STP;VAS;VIHR;puolue.e;correct
Mäkelä;Jani;4159;08 Kaakkois-Suomi;PS;0.0753686863568818;0.00242976076460045;0.0041415244946081;6.80300169295962e-05;0.000835914182706532;0.0630516653875543;0.0015180820998177;0.845920824879446;0.00105948471610783;1.56086257971432e-05;0.000678117435524335;0.00084792074299808;0.00149281957163475;0.00224102793541285;0.000330532789980418;ps;1
Mäkelä;Outi;5482;02 Uusimaa;KOK;1.92620792655467e-05;0.00130008537365099;0.0708044138957923;0.850841307894161;0.000892425598145014;0.000696885932933666;0.000824857962803796;0.00304425830722148;0.00552817129265377;0.0311689399430604;0.0328805560475512;7.09091908744667e-05;0.000775492789971478;0.000732127211800616;0.000420306480114027;kok;1
Mäki;Jari;5811;10 Vaasa;KOK;0.000114269106912133;0.0319218888963611;0.0124759126091678;0.782354039701389;0.000855931711099599;0.0724491429330304;0.00495031667429822;0.0502837842662407;0.0033803372560432;0.0396366456389896;0.000827405875886095;5.68532227895277e-05;0.000676769949581329;3.64789689122205e-06;1.30542613202431e-05;kok;1
Mäki;Pirjo;4892;04 Satakunta;SDP;7.81930698748447e-05;0.0443039787855485;0.133782664137275;0.00135160295761185;0.00357877644474096;3.26620042763968e-05;0.000475203685012485;0.00103854894162209;0.00860391285933691;0.0645739340489904;0.637677155971598;0.00660035615916234;0.00994574442933796;0.0853319924752489;0.00262527403036333;sdp;1
Mäki;Sami;5701;01 Helsinki;IP;0.103691391108328;0.00171101192344859;0.0661581960787547;0.00285829203168793;0.016186493575009;0.0641142020508867;0.175684023051515;0.11310700872045;0.0263404317636134;0.00114816857901818;0.266744729215135;0.0220650923527361;0.0411754462901247;0.0727141635200087;0.0263013497392834;sdp;0
Mäki;Sebastian;5680;03 Varsinais-Suomi;PIR;0.0114567360673782;0.000135759986366262;0.0776627621964389;0.000425043527968242;0.0039319319617012;0.00202265385499102;0.822211672304819;0.00524869788489619;0.004236033395974;0.000246383154715875;0.00783025900676803;0.00244582357982211;0.00764996547253307;0.0105106462353339;0.0439856313702946;pir;1
Mäki-Punto-Ristanen;Tarja;5831;03 Varsinais-Suomi;KOK;1.02868081166625e-05;0.0122315885078601;0.0499075705080045;0.554590531728724;0.00104475905193746;0.000196048644167723;0.0005734269859547;0.00100661342519944;0.00498790093694011;0.338551279026876;0.034109632454675;0.000153721628190032;0.00183281069003688;0.000278254609835418;0.00052557499348214;kok;1
Mäkilaine;Kirsi;4303;02 Uusimaa;PS;0.0432693875250932;0.0017925796849342;0.0354271908156762;0.00136470503781753;0.00172022455463419;0.0861629700354061;0.00536008621088835;0.810263965391065;0.00387411354752269;4.7904396375762e-05;0.00209442861802111;0.00143363305496776;0.00527993814308164;0.00169640059274593;0.000212472391770281;ps;1
Mäkimattila;Sari;4405;01 Helsinki;KD;0.00839189046522113;0.921206065469689;0.00550808530930913;0.00124884931886577;0.000808923187379569;0.01349155704757;5.64806285266727e-05;0.0435895926296901;0.0014186993483312;0.000597868973338195;0.00176035252438538;0.000616923272169173;0.00104121388861328;0.000242942929174004;2.05550077376385e-05;kd;1
Mäkinen;Emmi;4769;02 Uusimaa;SDP;0.000124585546101814;0.000472602540580185;0.00152077647612537;0.000319741505316519;0.00105883522291979;0.000177867071401377;0.00255013008547224;0.0056797727675418;0.00224665062589428;0.00198686357048014;0.924124046961586;0.00188182060613638;0.0011254116077462;0.056468999099317;0.000261896313380438;sdp;1
Mäkinen;Heikki;5633;03 Varsinais-Suomi;KESK;0.00158210234312571;0.00285812778527124;0.890136787592577;0.0182378748582071;0.00228525446704608;0.0211714422021747;0.0204886679763441;0.0174765270423746;0.00850630664691365;0.00699368372536207;0.00326767509136359;0.000112774157451533;0.00224395809925476;0.000836277685940318;0.00380254032659325;kesk;1
Mäkinen;Jani;5279;10 Vaasa;VIHR;3.46642908757474e-05;0.00247688257157932;0.00658642429213903;0.0103519421846655;0.000482347969560207;6.10490510544056e-05;0.00134439957322026;0.000175101378751213;0.00163832176259444;0.0089663729287532;0.00262491749802288;0.000175936356208767;0.000377366889971431;0.000423204308817043;0.964281068943787;vihr;1
Mäkinen;Jukka;5072;04 Satakunta;KD;0.0147021957814305;0.863377789632648;0.0282215588895179;0.00537263075999838;0.00343706150968899;0.0217579600120308;0.000638098774188571;0.0161935643165258;0.00510941942469165;0.0132334620000439;0.00111884178058091;0.0032782455087925;0.0110628156207876;0.00135816474877884;0.0111381912402953;kd;1
Mäkinen;Leila;5758;04 Satakunta;VAS;0.00911482123631522;0.00380517883235832;0.0874166917161094;0.00043877977832841;0.00389866012271761;0.000747114860692802;0.00240421219837114;0.00298795220105009;0.00598124219874584;0.00191380702965433;0.0709986325944769;0.00499929086801281;0.00599482852223343;0.421994054911387;0.377304732929547;vas;1
Mäkinen;Riitta;5735;11 Keski-Suomi;SDP;0.000197380759141399;0.00365379891669847;0.0022084895479087;0.000946001021259502;0.00173314770734925;0.000143398521134671;0.00025117387712358;0.00423392787701401;0.00401229297544725;0.00270125531024267;0.86658222006644;0.00600600352409256;0.00395235219931156;0.101894901153378;0.00148365654345895;sdp;1
Mäkinen ;Sauli;5434;07 Pirkanmaa;PSYL;8.58661831038425e-06;0.00393671591779836;0.00167192789007372;0.899708726355091;0.000266771608234446;0.00341112638739781;0.00206734315967237;0.0851456830612354;0.00240426962137888;0.00089373102606927;0.000326621464773331;2.6752031398615e-06;0.000137715404805562;1.45851392444638e-06;1.66477680948304e-05;kok;0
Mäkinen;Seppo;4229;02 Uusimaa;KESK;0.00452755422180467;0.017749219853763;0.370418019850762;0.0875234742594388;0.00952885608252595;0.00527664898590541;0.0618539753096403;0.0838693868891946;0.0264600477554468;0.00895648516958427;0.15074120515622;0.00679552676537294;0.00932756396542793;0.0215706540595422;0.135401381675371;kesk;1
Mäkinen-Aakula;Marjo;4580;07 Pirkanmaa;KESK;0.00103285699423481;0.00623079077759483;0.790087476269748;0.0211130467793595;0.00251179720755413;0.00113659840722825;0.0026400680271904;0.00217273491620095;0.00947270897497063;0.0352581152079227;0.00719869678565925;0.000568887522622628;0.00247040587967713;0.00108632556663611;0.1170194906834;kesk;1
Mäkipää;Lea;4965;07 Pirkanmaa;PS;0.003737428147566;0.597167306255027;0.0621593229847465;0.00138176146813546;0.00481927543397023;0.0128945003569621;0.00248155437980177;0.100367687081891;0.00785663609436688;0.00042280527281234;0.18010193898791;0.00322439449229117;0.0103342704843925;0.0119094113818362;0.00114170717829092;kd;0
Mäkisalo-Ropponen;Merja;4829;09 Savo-Karjalan vaalipiiri;SDP;3.96212110598059e-05;0.00894398963601758;0.00835009581623243;8.34566242912968e-05;0.000613502172448537;6.69596469290927e-05;7.44210655436726e-05;0.000233750052231709;0.00110393394996231;0.00202647726900749;0.949120202710156;0.000956699467107608;0.00117199983511245;0.0263143882373735;0.000900502306526206;sdp;1
mäkynen;jukka;5381;10 Vaasa;PS;0.0929544189702242;0.0107579613837838;0.194308758352022;0.00246387364513994;0.00330349743061114;0.181065102457195;0.00149216841324611;0.488060100499103;0.00609284275220775;6.9875082887009e-05;0.00416855171530298;0.00361618035997617;0.00987766616446276;0.000981092326320758;0.000787910447517923;ps;1
Mäkynen;Matias;4527;10 Vaasa;SDP;0.000228608934511085;0.00204838133388573;0.00234329440505438;0.00103776211211388;0.00232272488989693;0.000245626494634847;0.000212914616699423;0.000366862791249144;0.00372765859398869;0.0568967423343653;0.830707296076929;0.00549471857915741;0.00526583327026588;0.0737504616933326;0.0153511138739155;sdp;1
Mällinen;Maria-Riitta;4777;13 Lappi;SDP;3.22393697134582e-05;0.000591217223850054;0.0116195615360106;0.000455378981550696;0.00122297369457492;2.65457320697879e-05;0.00010592568416753;8.97322599587918e-05;0.00211903612185174;0.0466554115675219;0.87949665691641;0.00235725564915355;0.00223407727851379;0.0481708914028276;0.00482309658182584;sdp;1
Männikkö;Heikki;5122;01 Helsinki;STP;0.0283012863115989;0.0246264850591309;0.0026208146851176;4.71828817525195e-05;0.00581081983693567;0.000605437541862308;0.00038410485066381;0.000383957844710119;0.00226363714741611;0.00470747469489213;0.0151398614878266;0.867024336118482;0.037879494502262;0.00962925789657746;0.0005758491407722;skp;0
Männikkö;Jari;4696;12 Oulu;SDP;0.000100462648002964;0.00210368965152998;0.00613807053900904;0.00134855453305242;0.000674713330925005;0.00230255306271048;0.000608849851991477;0.0119885725093234;0.00230946990956424;0.000185608035104539;0.965175660296061;0.000252119154044355;0.00074128063538609;0.00596463353897739;0.000105762304318082;sdp;1
Männikkö;Tarja;6219;01 Helsinki;STP;0.0148928878459763;0.00214001179233013;0.001116983312847;0.000115047124076773;0.00491294477951151;0.000347368184584358;0.000162360615356841;0.00042303878810192;0.00357120294672831;0.00913405561455046;0.354734878133547;0.270455706953589;0.0253847933893933;0.309152325193958;0.00345639532544835;sdp;0
Männistö;Asko;5315;12 Oulu;KOK;4.41555524779918e-05;0.0952809013342105;0.0166493017288004;0.792336202290581;0.00147295089820099;0.00135468344866744;0.0172612906862171;0.00542172696135923;0.00707211690185243;0.0478769854580527;0.0107779185540763;7.07578473124113e-05;0.00119323044451739;9.93476146616683e-05;0.00308843027901211;kok;1
Männistö;Mauri;4970;11 Keski-Suomi;SKP;0.0890548825909264;0.00169705420931234;0.00498805248794093;1.99997189109822e-05;0.00351467477411712;0.000980870427208875;0.000436734007307333;0.000851721906877107;0.0019493414137894;0.00706612740377728;0.00432946203078218;0.563678563249992;0.0150661745705092;0.293653738885036;0.0127126023235134;skp;1
Mäntylä;Aleksi;4820;06 Häme;VIHR;0.00140015202114519;0.00345459872397462;0.0104089201096299;0.00171596166028672;0.00254699551118615;7.31703489512532e-05;0.00679630779606494;0.000333972504185712;0.00380781807409899;0.00889989893594228;0.0128689224649188;0.00515961543600265;0.00571193817824211;0.0195097310833738;0.917311997151997;vihr;1
Mäntylä;Hanna;4717;13 Lappi;PS;0.0797626794266778;0.000697758210212506;0.00434492353231253;3.51066280207936e-05;0.000722189109469416;0.057555909548029;0.000366275494033854;0.849076963116362;0.00103388057860963;7.80122963007643e-06;0.000914412179591766;0.00196635381751676;0.00122765775496135;0.00219401327944356;9.40760951290927e-05;ps;1
Mäntylä;Jorma;4430;07 Pirkanmaa;VAS;0.202495295154586;0.00618288749879098;0.00584155154289167;9.2917083984454e-05;0.0077833516176484;0.00981120241890787;0.000349504627842723;0.0236439827944934;0.0043524334639884;0.000436718690925257;0.103889278851;0.372227924393936;0.0325526880798868;0.229824813509538;0.000515450271580117;skp;0
Mäntyniemi;Merja;5779;13 Lappi;KESK;0.00283962481881778;0.00528541005005409;0.864786246951751;0.0210257078786945;0.00351799280705128;0.00270389272991697;0.000926608296515702;0.00992785200016692;0.0105289313646523;0.00818859961809561;0.0125476820978796;0.000755140884872257;0.00737475918841226;0.00395894619754761;0.0456326051155726;kesk;1
Määttä;Henry;4871;09 Savo-Karjalan vaalipiiri;KD;0.000574433356771041;0.863898939912953;0.0661375962089959;0.0345744111999834;0.00176910162543098;0.00066653007043068;0.000814450311708352;0.0105931331438695;0.0041121401728622;0.00188904045413084;0.00564403789791128;0.000491189979772431;0.00386279312492975;0.000127727863552465;0.00484447467669828;kd;1
Mölsä;Jukka ;5587;02 Uusimaa;SDP;6.17972570956429e-05;0.00124303565408334;8.88667514174594e-05;0.00378048926683586;0.00065762178350515;0.000276743332104764;0.000199213387945823;0.0203412773187195;0.00236885529487901;0.000419717047603596;0.948249199331613;0.000553959656887922;0.00047667987075803;0.0212542637881076;2.82802584429385e-05;sdp;1
Mölsä;Martti;4187;07 Pirkanmaa;PS;0.0513939163371051;0.00695567923750039;0.0494567310159201;0.000502975697453553;0.00123647296744158;0.129763604386282;0.000494451349760191;0.754424490084208;0.00178456268854668;1.85928327353982e-05;0.00156044597352879;0.000501454103833914;0.00152811774295881;0.000252528033476307;0.000125977549249638;ps;1
Nahkuri;Miia;5619;06 Häme;SDP;0.000319243914347994;0.00460381473668913;0.00276633040818867;0.000242257876152082;0.00160189122613029;0.000218471132162883;0.000162306756010185;0.000494139764651165;0.00331554539568744;0.0138329596571635;0.814028764363708;0.00523548468278105;0.00171661639378266;0.146647332963992;0.00481484072855262;sdp;1
Naskali;Nina;5907;02 Uusimaa;KESK;0.0446035760681532;0.00523991519272598;0.70384192424016;0.0259306857467151;0.00474571252980847;0.0107423669607985;0.0107608737433993;0.150691427998039;0.0102951567748366;0.00297987391404568;0.00209302698132176;0.00149036337223275;0.00700864952719254;0.000988673681123372;0.018587773269447;kesk;1
Nehri;Welat;5711;01 Helsinki;SDP;0.000963184236839504;0.0582305879448759;0.171828650946314;0.0277636114518361;0.00669609881014742;0.00137327112601929;0.00290415249858504;0.00809937571544594;0.0347645036635994;0.113172440497009;0.162351126557945;0.00373709847494842;0.00534100457910453;0.0737528709164743;0.329022022580856;vihr;0
Neittaanmäki;Petri;4856;11 Keski-Suomi;KESK;0.0923607452072115;0.00473131961330605;0.391374485346922;0.0304381439729726;0.0109074889373969;0.0136323317029301;0.032468583703051;0.328312177314542;0.0155786539447338;0.00216355938775234;0.019837225576172;0.0057852961637068;0.0343534585371867;0.0124496735872588;0.00560685700485716;kesk;1
Nerve;Janne;4827;07 Pirkanmaa;PIR;9.31530063093168e-05;0.000655241994540298;0.0251857418863553;0.438143908405701;0.00163286812108329;0.012069513700353;0.459006634426802;0.0206652784469514;0.00610473629454137;0.0173940831889487;0.00456038324259497;4.38209404784653e-05;0.000838416777951858;0.000137062088104915;0.0134691574792839;pir;1
Nestorova;Sandra;5622;10 Vaasa;VIHR;7.628138604257e-05;0.00053087947402891;0.000516319345136942;0.000896692115503345;0.00111072131417121;3.79126013423598e-05;0.00789963982417927;5.08702462119733e-05;0.0021832812626223;0.143690727094493;0.0430617892153395;0.00638496613748689;0.000976575470086031;0.0843769126575319;0.708206431855824;vihr;1
Nevalainen;Jarmo;5397;03 Varsinais-Suomi;IP;0.599534736846529;0.000562228062257994;0.065554840413937;0.000439454985890518;0.00317782290375261;0.0437177378544037;0.000777600619662263;0.237135971100173;0.00300723778676944;2.04056424894955e-05;0.000592852716649422;0.00512859797726574;0.0135419811350909;0.0193547795054946;0.00745375244963353;ip;1
Nevalainen;Mari;4949;02 Uusimaa;VIHR;0.00392985348303294;0.00144943360154041;0.0555737621948604;0.0271742653016123;0.00462832452185034;0.00282278512125753;0.13570057691695;0.0289812474195068;0.0109090561182148;0.00311394600351571;0.00633043753988371;0.00130240640096502;0.00445200647704617;0.00596111836665147;0.707670780533112;vihr;1
Nevalainen;Matti;4836;13 Lappi;IP;0.458342183961119;0.000556970874907554;0.00763799334496845;1.76047505667582e-05;0.00305149493687381;0.00321054936090107;0.00897572346098688;0.00446958719335671;0.00172725384297602;5.9277692311162e-05;0.0035825910387376;0.379954459220099;0.0125144808859882;0.106397309432283;0.00950252000392468;ip;1
Nevanlinna;Anu;5637;02 Uusimaa;VAS;0.00124680294366307;0.000166022855349562;0.00467912488675334;1.71191056167741e-05;0.00120827932541037;1.90614082752389e-05;0.00161552178530371;0.000163687954654508;0.00160629895369297;0.00189749813340087;0.0500745789512881;0.0462012941381595;0.00402030987179466;0.774870337207562;0.112214062479075;vas;1
Niemelä;Asko;5087;06 Häme;KESK;0.00298088139449562;0.00323483285949744;0.419367627709598;0.0230598944552517;0.0148127299163004;0.00110623231703578;0.0321892644417671;0.00938655581675111;0.0235818925529643;0.0911358746662331;0.264719595065239;0.00983736727734918;0.0337959247087493;0.0218666097744423;0.0489247170443257;kesk;1
Niemelä;Jari;4607;07 Pirkanmaa;SDP;0.0183482118163749;0.00115188415912468;0.00813002067122898;0.0050288251293861;0.00930642105046943;0.00135475734150285;0.227652491825251;0.016609604371479;0.0116099211912827;0.00852392330840278;0.397437097121727;0.0355503878442218;0.0146149771853761;0.23519128084305;0.00949019614112338;sdp;1
Niemi;Anne;6051;10 Vaasa;KESK;0.00140622760379287;0.0180944025966155;0.921964343040742;0.00677001650517245;0.00179859019411644;0.00148489048710445;0.00165836426820224;0.011360607465057;0.00484766283274153;0.00550431960666824;0.0108106556403804;0.000208132366866256;0.00180486649480109;0.002463875611975;0.00982304528576496;kesk;1
Niemi;Kauko;5702;10 Vaasa;VAS;0.0903904980741066;0.00146691363076381;0.0406702679057516;0.000178392951411337;0.00572086608882434;0.00249119662805964;0.00189268012894669;0.00937806379201741;0.00552762179568621;0.000782938509573417;0.191772405161461;0.038002938579446;0.0201775192267132;0.584100199590207;0.00744749793703176;vas;1
Niemi;Marika;4235;02 Uusimaa;KOK;0.0196118510718597;0.0108468084545158;0.148750929634012;0.286902794366829;0.00562847585765164;0.104715643078851;0.00716083544431446;0.373414166200729;0.0131487354242335;0.00787116531676714;0.00520775709908445;0.000903839989071938;0.00801548973055954;0.00020016304066781;0.00762134529085339;ps;0
Niemi;Matti;4486;01 Helsinki;SDP;7.97981977734692e-06;0.000380539179345226;0.0011400102358334;0.000683060370423541;0.000946170312680948;2.80544237933259e-05;0.00188391085722183;1.60257138427349e-05;0.0016191466087715;0.0495929619659368;0.92903868744125;0.00182590215606129;0.00176003172013853;0.00697925296736206;0.00409826622756127;sdp;1
